client_id,nps_score,response_time_hrs,escalations,satisfied
997,29,431.93,360.57,1
998,40,39.72,422.07,0
999,22,262.11,266.59,0
1000,38,216.07,279.68,0
1001,62,320.88,41.11,0
1002,25,316.57,239.26,0
1003,47,146.87,299.64,0
1004,32,42.64,327.08,0
1005,54,184.5,386.35,1
1006,86,304.48,264.67,1
1007,69,185.03,231.95,0
1008,25,113.88,242.07,0
1009,26,175.91,198.07,0
1010,32,63.24,383.38,0
1011,87,12.44,97.66,0
1012,78,172.56,388.34,1
1013,27,379.63,344.39,1
1014,70,350.7,312.31,1
1015,57,163.69,372.54,0
1016,77,238.81,311.87,1
1017,70,353.74,398.49,1
1018,25,499.5,211.62,1
1019,91,252.21,428.57,1
1020,34,284.36,333.54,1
1021,54,490.72,126.89,1
1022,75,222.58,134.19,0
1023,79,393.26,239.91,1
1024,90,378.31,347.17,1
1025,94,396.1,24.57,0
1026,81,366.91,108.49,0
1027,83,418.52,50.1,0
1028,52,366.36,412.73,1
1029,87,198.23,38.78,0
1030,34,212.92,312.01,0
1031,28,420.41,391.49,1
1032,71,423.55,375.29,1
1033,47,126.68,354.8,0
1034,69,252.4,214.87,0
1035,21,336.31,108.7,0
1036,69,281.17,115.36,0
1037,86,163.63,44.84,0
1038,55,237.35,495.9,1
1039,82,221.76,338.49,1
1040,34,485.15,260.27,1
1041,73,411.17,292.77,1
1042,55,85.32,345.84,0
1043,21,293.16,379.29,1
1044,82,450.74,21.79,0
1045,67,403.95,118.96,0
1046,51,173.61,275.63,0
1047,93,341.29,13.07,0
1048,42,23.46,223.29,0
1049,25,237.6,320.06,0
1050,27,375.24,85.54,0
1051,87,319.81,179.79,0
1052,51,459.14,300.55,1
1053,43,492.78,79.22,1
1054,23,493.02,480.99,1
1055,39,74.89,389.35,0
1056,77,380.51,405.38,1
1057,36,237.74,450.89,1
1058,36,469.04,216.53,1
1059,55,208.47,70.82,0
1060,34,275.92,357.12,1
1061,86,422.84,169.5,1
1062,91,135.79,444.35,1
1063,47,166.06,260.09,0
1064,59,239.38,75.04,0
1065,74,251.28,107.31,0
1066,37,95.26,359.95,0
1067,94,499.02,186.14,1
1068,83,497.2,342.18,1
1069,71,249.64,431.09,1
1070,88,196.9,308.13,0
1071,35,429.49,145.18,1
1072,45,468.68,394.59,1
1073,58,37.82,78.66,0
1074,56,142.31,441.04,1
1075,21,327.14,113.56,0
1076,47,467.84,314.67,1
1077,81,428.27,12.44,0
1078,61,478.76,318.36,1
1079,84,392.47,311.34,1
1080,41,201.31,171.01,0
1081,71,214.29,307.61,0
1082,57,104.15,356.88,0
1083,29,293.73,451.21,1
1084,93,326.11,480.7,1
1085,45,497.4,405.73,1
1086,58,432.64,187.12,1
1087,70,191.72,491.98,1
1088,30,150.91,296.08,0
1089,24,167.63,268.65,0
1090,75,334.21,428.87,1
1091,72,211.46,134.91,0
1092,92,416.36,40.58,0
1093,25,255.15,396.95,1
1094,38,353.48,338.55,1
1095,55,120.49,191.58,0
1096,34,423.74,189.35,1
1097,60,106.46,46.58,0
1098,68,49.86,431.65,0
1099,24,152.39,414.09,0
1100,33,34.19,482.09,0
1101,85,483.04,429.48,1
1102,74,489.2,424.93,1
1103,60,78.75,289.68,0
1104,67,365.69,323.26,1
1105,59,320.65,495.08,1
1106,78,202.16,344.54,1
1107,93,202.23,296.32,0
1108,64,466.31,92.89,1
1109,91,410.99,187.45,1
1110,93,255.39,492.34,1
1111,69,38.4,107.99,0
1112,24,430.03,146.31,1
1113,75,60.44,421.08,0
1114,67,334.45,306.94,1
1115,84,33.26,159.49,0
1116,28,238.88,437.22,1
1117,36,391.22,21.15,0
1118,87,26.83,178.66,0
1119,23,48.62,317.8,0
1120,20,489.37,229.02,1
1121,65,227.09,374.8,1
1122,94,183.07,153.54,0
1123,77,396.7,395.69,1
1124,36,410.8,409.97,1
1125,91,109.71,336.45,0
1126,33,126.45,212.95,0
1127,84,487.69,215.51,1
1128,87,458.23,407.29,1
1129,86,244.16,22.19,0
1130,73,193.69,204.21,0
1131,74,344.63,390.83,1
1132,64,253.75,469.63,1
1133,23,376.46,111.26,0
1134,83,87.15,224.56,0
1135,26,373.38,361.24,1
1136,73,489.78,249.41,1
1137,25,159.32,312.86,0
1138,52,430.97,346.84,1
1139,28,328.15,76.53,0
1140,60,452.71,86.55,1
1141,37,44.91,161.54,0
1142,26,143.97,372.24,0
1143,54,163.38,58.32,0
1144,54,466.01,431.43,1
1145,94,265.2,404.15,1
1146,27,395.55,262.23,1
1147,43,450.17,479.12,1
1148,47,396.18,138.15,0
1149,73,313.65,116.78,0
1150,47,452.38,46.18,0
1151,72,387.18,64.07,0
1152,33,294.64,257.85,0
1153,42,329.43,26.88,0
1154,66,442.64,109.12,1
1155,77,230.87,126.66,0
1156,91,454.75,275.57,1
1157,22,233.99,461.25,1
1158,33,265.23,464.62,1
1159,65,267.17,389.89,1
1160,49,443.56,146.93,1
1161,52,214.16,449.75,1
1162,60,375.03,179.11,1
1163,49,408.81,241.14,1
1164,83,176.49,43.4,0
1165,23,195.73,176.37,0
1166,39,97.93,462.49,1
1167,42,163.49,431.39,1
1168,35,357.78,20.45,0
1169,66,18.8,90.54,0
1170,48,92.15,103.57,0
1171,76,231.51,333.75,1
1172,40,138.83,430.21,1
1173,66,233.52,393.54,1
1174,63,40.65,456.99,0
1175,56,181.68,409.12,1
1176,46,381.99,486.92,1
1177,56,269.14,21.3,0
1178,63,21.76,390.09,0
1179,68,210.38,283.24,0
1180,62,121.35,351.28,0
1181,35,194.73,23.03,0
1182,67,41.67,237.9,0
1183,66,455.22,227.34,1
1184,25,302.16,385.62,1
1185,35,113.35,37.26,0
1186,41,135.16,298.85,0
1187,67,36.19,257.91,0
1188,71,195.97,433.52,1
1189,76,430.97,495.65,1
1190,93,215.2,311.29,1
1191,62,166.4,481.76,1
1192,88,149.22,454.16,1
1193,30,158.02,164.69,0
1194,34,429.1,137.03,1
1195,39,357.15,248.43,1
1196,32,301.81,70.15,0
1197,54,201.01,60.1,0
1198,23,360.36,77.35,0
1199,56,87.32,349.07,0
1200,41,198.2,164.53,0
